created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness
2007-12-04 14:15:56+00:00,468468852,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:20:57+00:00,468482962,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:31:11+00:00,468513372,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:35:52+00:00,468529132,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:41:31+00:00,468546772,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:46:15+00:00,468561362,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:51:04+00:00,468575742,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 14:56:12+00:00,468591852,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:01:21+00:00,468609042,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:05:51+00:00,468623972,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:11:23+00:00,468643302,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:16:59+00:00,468662522,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:21:17+00:00,468677702,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:26:36+00:00,468694022,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:31:35+00:00,468711422,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:35:52+00:00,468725632,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:45:57+00:00,468758272,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:51:18+00:00,468775762,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 15:55:56+00:00,468790572,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:02:25+00:00,468812572,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:06:00+00:00,468825382,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:12:24+00:00,468847792,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:17:10+00:00,468864092,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:21:47+00:00,468878712,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:26:52+00:00,468893502,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:31:29+00:00,468908472,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:36:52+00:00,468926592,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:41:14+00:00,468940552,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:51:16+00:00,468973682,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 16:57:26+00:00,468992992,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:01:22+00:00,469005132,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:06:21+00:00,469022822,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:11:49+00:00,469039152,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:16:56+00:00,469056492,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:21:45+00:00,469071642,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:26:46+00:00,469085202,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:31:34+00:00,469098892,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:37:03+00:00,469114852,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:42:00+00:00,469129072,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:47:24+00:00,469145752,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:52:12+00:00,469160322,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 17:56:51+00:00,469174602,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:02:08+00:00,469191872,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:08:15+00:00,469211232,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:12:51+00:00,469224952,,,Seriousness of Gas Emissions,0.431133568,neutral,male,,aggressive
2007-12-04 18:13:14+00:00,469226192,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:16:41+00:00,469236752,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:20:01+00:00,469246002,,,Seriousness of Gas Emissions,-0.437130201,neutral,male,,aggressive
2007-12-04 18:21:47+00:00,469250562,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:22:06+00:00,469251292,-105.321458,39.6361637,Ideological Positions on Global Warming,-0.622139152,denier,male,8.266046,aggressive
2007-12-04 18:31:13+00:00,469273382,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:34:49+00:00,469284222,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:37:28+00:00,469290992,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:37:42+00:00,469291552,,,Weather Extremes,-0.523557422,neutral,male,,aggressive
2007-12-04 18:42:12+00:00,469304372,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 18:47:22+00:00,469317622,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 19:00:05+00:00,469349352,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 19:05:01+00:00,469362312,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 19:15:20+00:00,469390602,-3.4173721,56.2282142,Weather Extremes,-0.503556914,neutral,male,2.9737484,aggressive
2007-12-04 19:21:19+00:00,469405412,,,Importance of Human Intervantion,0.36931669,believer,male,,not aggressive
2007-12-04 20:59:23+00:00,469635952,,,Importance of Human Intervantion,-0.392642332,believer,male,,not aggressive
2007-12-04 21:14:16+00:00,469674352,-77.2497,38.65817,Donald Trump versus Science,0.303659877,denier,undefined,-2.5335455,aggressive
2007-12-04 21:31:48+00:00,469714352,,,Weather Extremes,0.434958038,neutral,male,,aggressive
2007-12-04 21:52:08+00:00,469765362,-111.89105,40.76078,Weather Extremes,-0.328701455,believer,male,5.508338,not aggressive
2007-12-05 00:08:37+00:00,470082642,-118.24368,34.05223,Global stance,0.317857088,believer,female,5.607316,not aggressive
2007-12-05 02:04:06+00:00,470337432,-77.615214,43.157285,Impact of Resource Overconsumption,-0.033319999,neutral,female,-7.6244054,not aggressive
2007-12-05 02:07:55+00:00,470346432,-115.1485163,36.1672559,Weather Extremes,0.566847065,believer,female,4.6691146,not aggressive
2007-12-05 04:34:12+00:00,470637732,,,Politics,-0.628591729,believer,male,,aggressive
2007-12-05 05:12:17+00:00,470717862,,,Politics,-0.554924758,believer,female,,not aggressive
2007-12-05 05:33:14+00:00,470757502,,,Seriousness of Gas Emissions,0.009806782,believer,undefined,,not aggressive
2007-12-05 05:41:35+00:00,470772622,144.96332,-37.814,Weather Extremes,0.072615648,neutral,male,1.3713385,not aggressive
2007-12-05 08:34:32+00:00,471085642,,,Importance of Human Intervantion,-0.505534098,neutral,male,,not aggressive
2007-12-05 08:42:16+00:00,471099752,9.99302,53.55073,Donald Trump versus Science,0.711883862,neutral,female,6.0168815,not aggressive
2007-12-05 09:12:38+00:00,471160522,,,Weather Extremes,-0.714852889,neutral,male,,aggressive
2007-12-05 09:17:13+00:00,471168922,98.98468,18.79038,Weather Extremes,-0.297725012,neutral,male,-1.0002767,not aggressive
2007-12-05 09:34:10+00:00,471201442,,,Importance of Human Intervantion,-0.412834838,neutral,female,,aggressive
2007-12-05 10:07:32+00:00,471268022,,,Global stance,0.094279337,believer,female,,not aggressive
2007-12-05 10:27:08+00:00,471306062,1.3819699,51.3878174,Impact of Resource Overconsumption,0.468816493,neutral,male,5.484293,not aggressive
2007-12-05 10:37:31+00:00,471329702,,,Importance of Human Intervantion,-0.34964608,neutral,female,,not aggressive
2007-12-05 11:27:12+00:00,471434722,-87.6244212,41.8755616,Weather Extremes,0.796515752,neutral,male,-3.2598338,not aggressive
2007-12-05 13:16:54+00:00,471688572,-77.20137,39.14344,Weather Extremes,0.514479205,denier,male,-5.7872357,not aggressive
2007-12-05 13:29:23+00:00,471715872,-0.12574,51.50853,Importance of Human Intervantion,-0.173051449,neutral,male,5.6645255,not aggressive
2007-12-05 14:24:22+00:00,471866732,,,Donald Trump versus Science,0.511471898,neutral,male,,not aggressive
2007-12-05 14:30:24+00:00,471882192,,,Global stance,-0.049690602,neutral,male,,not aggressive
2007-12-05 15:10:23+00:00,471998342,,,Importance of Human Intervantion,0.672335064,neutral,male,,not aggressive
2007-12-05 16:33:07+00:00,472245762,,,Impact of Resource Overconsumption,0.463512224,neutral,male,,not aggressive
2007-12-05 16:44:45+00:00,472282052,,,Donald Trump versus Science,0.660920289,believer,male,,aggressive
2007-12-05 16:51:21+00:00,472301282,-95.3676974,29.7589382,Donald Trump versus Science,0.241754265,neutral,female,-0.20885277,aggressive
2007-12-05 16:57:47+00:00,472319092,,,Impact of Resource Overconsumption,-0.237648654,denier,male,,not aggressive
2007-12-05 17:11:29+00:00,472362902,,,Weather Extremes,-0.36940376,neutral,male,,not aggressive
2007-12-05 17:38:44+00:00,472437872,,,Weather Extremes,0.350686249,neutral,male,,not aggressive
2007-12-05 17:50:29+00:00,472471222,,,Impact of Resource Overconsumption,0.432929366,neutral,male,,not aggressive
2007-12-05 18:07:41+00:00,472515462,,,Global stance,-0.617401245,believer,male,,not aggressive
2007-12-05 18:36:45+00:00,472587012,,,Importance of Human Intervantion,0.671557134,neutral,male,,not aggressive
2007-12-05 18:49:14+00:00,472616652,-122.02301,37.26383,Weather Extremes,-0.657983306,believer,female,2.7339072,aggressive
2007-12-05 20:37:01+00:00,472868952,,,Importance of Human Intervantion,0.672829783,neutral,male,,not aggressive
2007-12-05 21:13:34+00:00,472949262,-79.9900861,40.4416941,Weather Extremes,-0.293798149,denier,female,-6.0215006,aggressive
2007-12-05 22:11:12+00:00,473076152,,,Weather Extremes,0.699169089,neutral,male,,aggressive
2007-12-05 22:14:06+00:00,473082822,,,Politics,-0.017424077,neutral,male,,aggressive
2007-12-06 00:52:32+00:00,473429552,,,Impact of Resource Overconsumption,0.117857636,neutral,male,,aggressive
2007-12-06 01:10:22+00:00,473469812,151.20732,-33.86785,Donald Trump versus Science,-0.377941253,neutral,male,1.789644,aggressive
2007-12-06 01:33:44+00:00,473523152,-93.26384,44.97997,Weather Extremes,-0.105981225,neutral,male,-8.008992,aggressive
2007-12-06 02:09:23+00:00,473601182,,,Weather Extremes,-0.300420523,neutral,male,,not aggressive
2007-12-06 03:08:24+00:00,473728682,,,Global stance,-0.280273219,believer,male,,not aggressive
2007-12-06 03:50:16+00:00,473819732,,,Importance of Human Intervantion,0.093230572,believer,male,,not aggressive
2007-12-06 03:50:41+00:00,473820692,-0.1276474,51.5073219,Importance of Human Intervantion,0.076280099,believer,male,5.922544,not aggressive
2007-12-06 04:33:22+00:00,473907972,,,Global stance,0.400793337,neutral,male,,not aggressive
2007-12-06 06:00:36+00:00,474068272,-122.4199061,37.7790262,Weather Extremes,-0.309911288,neutral,male,0.7941041,not aggressive
2007-12-06 09:15:22+00:00,474420842,,,Donald Trump versus Science,0.456914365,believer,male,,not aggressive
2007-12-06 09:20:27+00:00,474429622,-0.1276474,51.5073219,Importance of Human Intervantion,0.093230572,believer,male,5.922544,not aggressive
2007-12-06 10:50:06+00:00,474594472,,,Global stance,-0.192643102,believer,male,,not aggressive
2007-12-06 11:01:01+00:00,474614142,,,Global stance,-0.665469106,neutral,male,,not aggressive
2007-12-06 12:09:05+00:00,474753222,,,Importance of Human Intervantion,0.355258495,believer,female,,not aggressive
2007-12-06 14:53:19+00:00,475166702,,,Importance of Human Intervantion,-0.383643121,believer,male,,not aggressive
2007-12-06 16:02:23+00:00,475365042,,,Politics,0.685963882,neutral,female,,not aggressive
2007-12-06 16:21:32+00:00,475423252,,,Donald Trump versus Science,-0.139480279,neutral,male,,aggressive
2007-12-06 16:45:08+00:00,475491212,-3.1883749,55.9533456,Significance of Pollution Awareness Events,-0.533822775,neutral,male,4.1830225,not aggressive
2007-12-06 16:46:35+00:00,475495522,,,Weather Extremes,-0.511668435,believer,male,,not aggressive
2007-12-06 16:46:46+00:00,475496112,,,Global stance,-0.357227557,believer,male,,not aggressive
2007-12-06 17:15:32+00:00,475579002,,,Weather Extremes,-0.391623068,believer,male,,not aggressive
2007-12-06 17:44:32+00:00,475657982,,,Weather Extremes,0.17822109,neutral,female,,aggressive
2007-12-06 17:52:03+00:00,475678782,-65.95739,18.38078,Seriousness of Gas Emissions,0.693219222,denier,male,0.036270354,not aggressive
2007-12-06 19:07:30+00:00,475863522,,,Weather Extremes,-0.589118758,neutral,male,,aggressive
2007-12-06 20:07:48+00:00,476003972,,,Weather Extremes,0.419848476,neutral,male,,not aggressive
2007-12-06 20:08:53+00:00,476007072,,,Global stance,0.187354667,believer,male,,not aggressive
2007-12-06 21:22:55+00:00,476180972,,,Seriousness of Gas Emissions,-0.354593131,believer,female,,not aggressive
2007-12-06 21:34:31+00:00,476203292,,,Importance of Human Intervantion,0.019641712,neutral,male,,not aggressive
2007-12-06 22:56:01+00:00,476388432,,,Significance of Pollution Awareness Events,-0.659226719,believer,female,,aggressive
2007-12-06 23:38:19+00:00,476485262,,,Weather Extremes,0.028016611,denier,male,,aggressive
2007-12-07 00:05:05+00:00,476549332,,,Importance of Human Intervantion,-0.411807153,neutral,male,,not aggressive
2007-12-07 00:25:50+00:00,476597542,-0.12574,51.50853,Importance of Human Intervantion,0.083123067,neutral,female,3.246567,not aggressive
2007-12-07 01:40:46+00:00,476769642,,,Global stance,0.248548841,believer,female,,not aggressive
2007-12-07 03:50:23+00:00,477055972,,,Seriousness of Gas Emissions,0.04486863,neutral,male,,not aggressive
2007-12-07 05:03:44+00:00,477203152,,,Importance of Human Intervantion,0.575192993,neutral,undefined,,not aggressive
2007-12-07 05:12:33+00:00,477221002,,,Global stance,0.216485142,neutral,female,,not aggressive
2007-12-07 09:53:03+00:00,477743212,-115.0334823,32.5467489,Importance of Human Intervantion,-0.390957817,neutral,female,1.2631931,not aggressive
2007-12-07 17:11:22+00:00,478825942,,,Importance of Human Intervantion,-0.477447256,neutral,female,,not aggressive
2007-12-07 17:48:26+00:00,478928492,-73.9495823,40.6501038,Weather Extremes,-0.42231508,neutral,male,-5.8602037,not aggressive
2007-12-07 17:51:59+00:00,478938742,-77.0365427,38.8950368,Global stance,-0.227142657,believer,male,-6.9484353,aggressive
2007-12-07 18:09:50+00:00,478985792,,,Global stance,-0.074234796,believer,male,,not aggressive
2007-12-07 19:16:16+00:00,479147292,,,Weather Extremes,0.282413806,neutral,male,,not aggressive
2007-12-07 21:09:50+00:00,479395462,,,Global stance,0.600898925,believer,female,,not aggressive
2007-12-07 22:29:54+00:00,479566822,31.24967,30.06263,Weather Extremes,-0.053649681,denier,male,-0.8247108,aggressive
2007-12-07 22:49:32+00:00,479608812,,,Global stance,0.073212574,neutral,male,,not aggressive
2007-12-07 23:07:00+00:00,479644722,,,Seriousness of Gas Emissions,-0.035314456,believer,male,,not aggressive
2007-12-07 23:30:36+00:00,479695542,,,Weather Extremes,0.386227049,neutral,male,,not aggressive
